,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
87,<b>Raw:</b> @folkinian @LEBassett Girl woman female etc you’re so smart<br><b>Clean</b>: girl woman female etc youre so smart,non-syntactic-english,2023-03-12 16:01:57,New York,@folkinian @LEBassett Girl woman female etc you’re so smart<br>,girl woman female etc youre so smart,nb,en,en,en
88,<b>Raw:</b> no you can't be my wifey be my nothing you're just like me 💜💜💜<br><b>Clean</b>: no you cant be my wifey be my nothing youre just like me,informal-english,2023-03-12 16:03:13,New York,no you can't be my wifey be my nothing you're just like me 💜💜💜<br>,no you cant be my wifey be my nothing youre just like me,en,en,en,en
89,"<b>Raw:</b> 3 Grand Slams In Under 48 Hours , Sheesh<br><b>Clean</b>: 3 grand slams in under 48 hours sheesh",informal-english,2023-03-12 16:03:18,New York,"3 Grand Slams In Under 48 Hours , Sheesh<br>",3 grand slams in under 48 hours sheesh,en,en,en,en
90,<b>Raw:</b> @saintsfanbro1 @FDSportsbook @AdamSchefter Less baggage but a lot less talent . You’re not winning with him so I gotta say bad takr<br><b>Clean</b>: less baggage but a lot less talent youre not winning with him so i gotta say bad takr,informal-english,2023-03-12 16:03:26,New York,@saintsfanbro1 @FDSportsbook @AdamSchefter Less baggage but a lot less talent . You’re not winning with him so I gotta say bad takr<br>,less baggage but a lot less talent youre not winning with him so i gotta say bad takr,en,en,en,en
91,<b>Raw:</b> @DannyyJ_ pov: alexis having a name changing party from dietrich to bellino<br><b>Clean</b>: pov alexis having a name changing party from dietrich to bellino,non-syntactic-english,2023-03-12 16:03:32,New York,@DannyyJ_ pov: alexis having a name changing party from dietrich to bellino<br>,pov alexis having a name changing party from dietrich to bellino,en,en,en,en
92,<b>Raw:</b> @teeohdouble Bro. Just wait. Mine is 5 and im wrecked daily<br><b>Clean</b>: bro just wait mine is 5 and im wrecked daily,informal-english,2023-03-12 16:03:34,New York,@teeohdouble Bro. Just wait. Mine is 5 and im wrecked daily<br>,bro just wait mine is 5 and im wrecked daily,en,en,en,en
93,<b>Raw:</b> @MarkMaddenX I’m a Jets fan but how do you see the Steelers doing this season Madden? Sneak a wildcard?<br><b>Clean</b>: im a jets fan but how do you see the steelers doing this season madden sneak a wildcard,non-syntactic-english,2023-03-12 16:03:39,New York,@MarkMaddenX I’m a Jets fan but how do you see the Steelers doing this season Madden? Sneak a wildcard?<br>,im a jets fan but how do you see the steelers doing this season madden sneak a wildcard,en,en,en,en
94,<b>Raw:</b> Pipe band from earlier today in South Amboy.<br><b>Clean</b>: pipe band from earlier today in south amboy,syntactic-english,2023-03-12 16:03:45,New York,Pipe band from earlier today in South Amboy.<br>,pipe band from earlier today in south amboy,en,en,en,en
95,<b>Raw:</b> @McintireTristan @lazywebmedia You’re in. Thank you for your service<br><b>Clean</b>: youre in thank you for your service,non-syntactic-english,2023-03-12 16:03:48,New York,@McintireTristan @lazywebmedia You’re in. Thank you for your service<br>,youre in thank you for your service,en,en,en,en
96,<b>Raw:</b> i rlly wanna do acting. i’m not afraid anymore<br><b>Clean</b>: i rlly wanna do acting im not afraid anymore,informal-english,2023-03-12 16:03:51,New York,i rlly wanna do acting. i’m not afraid anymore<br>,i rlly wanna do acting im not afraid anymore,en,en,cy,cy
97,<b>Raw:</b> Pleaseeee @RaveApp fix the Netflix issue. I want to watch a movie with my boo🥲<br><b>Clean</b>: pleaseeee fix the netflix issue i want to watch a movie with my boo,informal-english,2023-03-12 16:03:53,New York,Pleaseeee @RaveApp fix the Netflix issue. I want to watch a movie with my boo🥲<br>,pleaseeee fix the netflix issue i want to watch a movie with my boo,en,en,en,en
98,<b>Raw:</b> Y nos vinimos al Citi Field a ver Yankees vs Mets. Let’s go Yankees 💪🏻 #MLB #Yankees https://t.co/LkNWF13tor<br><b>Clean</b>: y nos vinimos al citi field a ver yankees vs mets lets go yankees,code-switched,2023-03-12 16:03:59,New York,Y nos vinimos al Citi Field a ver Yankees vs Mets. Let’s go Yankees 💪🏻 #MLB #Yankees https://t.co/LkNWF13tor<br>,y nos vinimos al citi field a ver yankees vs mets lets go yankees,la,es,af,lt
99,<b>Raw:</b> Rangers Unite! Love my coworkers who are also @NYRangers fans! @pennypumpkin33 @bryantparknyc #NYR https://t.co/q58SdM0tdT<br><b>Clean</b>: rangers unite love my coworkers who are also fans,non-syntactic-english,2023-03-12 16:04:41,New York,Rangers Unite! Love my coworkers who are also @NYRangers fans! @pennypumpkin33 @bryantparknyc #NYR https://t.co/q58SdM0tdT<br>,rangers unite love my coworkers who are also fans,en,en,en,en
100,<b>Raw:</b> Third wheeling with my sister and her bf https://t.co/XuZwLr6sXW<br><b>Clean</b>: third wheeling with my sister and her bf,informal-english,2023-03-12 16:04:46,New York,Third wheeling with my sister and her bf https://t.co/XuZwLr6sXW<br>,third wheeling with my sister and her bf,en,en,en,en
101,"<b>Raw:</b> @Nkjnr @casanova_Ayo But all in all, by the time xavi’s ball is done cooking, we will experience joy again….forca Barca 💪🏿<br><b>Clean</b>: but all in all by the time xavis ball is done cooking we will experience joy again forca barca",non-syntactic-english,2023-03-12 16:05:27,New York,"@Nkjnr @casanova_Ayo But all in all, by the time xavi’s ball is done cooking, we will experience joy again….forca Barca 💪🏿<br>",but all in all by the time xavis ball is done cooking we will experience joy again forca barca,en,en,en,en
102,<b>Raw:</b> Cleared: Incident on #SIM3CBus from Av Of The Americas/W 34 St to Av Of The Americas/W 50 St<br><b>Clean</b>: cleared incident on from av of the americasw 34 st to av of the americasw 50 st,syntactic-english,2023-03-12 16:05:29,New York,Cleared: Incident on #SIM3CBus from Av Of The Americas/W 34 St to Av Of The Americas/W 50 St<br>,cleared incident on from av of the americasw 34 st to av of the americasw 50 st,en,en,en,en
103,"<b>Raw:</b> “In May 2016, Bayraktar married Sümeyye Erdoğan, the youngest daughter of Recep Tayyip Erdoğan, Turkey’s President” who has “seized control of the courts and the press, amended the Turkish constitution, and advocated for a return to traditional roles for women.”<br><b>Clean</b>: in may 2016 bayraktar married sümeyye erdoğan the youngest daughter of recep tayyip erdoğan turkeys president who has seized control of the courts and the press amended the turkish constitution and advocated for a return to traditional roles for women",syntactic-english,2023-03-12 16:05:46,New York,"“In May 2016, Bayraktar married Sümeyye Erdoğan, the youngest daughter of Recep Tayyip Erdoğan, Turkey’s President” who has “seized control of the courts and the press, amended the Turkish constitution, and advocated for a return to traditional roles for women.”<br>",in may 2016 bayraktar married sümeyye erdoğan the youngest daughter of recep tayyip erdoğan turkeys president who has seized control of the courts and the press amended the turkish constitution and advocated for a return to traditional roles for women,en,en,en,en
104,<b>Raw:</b> Testify! Live Thursday 3pm ET on WFMU’s Give the Drummer Radio - https://t.co/56bnIOvD96 #radio #freeform @wfmu @gtdradio @ WFMU https://t.co/cnTuniS9mi<br><b>Clean</b>: testify live thursday 3pm et on wfmus give the drummer radio wfmu,non-syntactic-english,2023-03-12 16:05:51,New York,Testify! Live Thursday 3pm ET on WFMU’s Give the Drummer Radio - https://t.co/56bnIOvD96 #radio #freeform @wfmu @gtdradio @ WFMU https://t.co/cnTuniS9mi<br>,testify live thursday 3pm et on wfmus give the drummer radio wfmu,en,en,en,en
105,<b>Raw:</b> @lickmycoconut crazy cause it’s gonna be seasoned with pickle sofrito<br><b>Clean</b>: crazy cause its gonna be seasoned with pickle sofrito,informal-english,2023-03-12 16:05:53,New York,@lickmycoconut crazy cause it’s gonna be seasoned with pickle sofrito<br>,crazy cause its gonna be seasoned with pickle sofrito,en,en,en,en
106,<b>Raw:</b> rewatching euphoria and the choreo for holding out for a hero really was next level<br><b>Clean</b>: rewatching euphoria and the choreo for holding out for a hero really was next level,non-syntactic-english,2023-03-12 16:05:58,New York,rewatching euphoria and the choreo for holding out for a hero really was next level<br>,rewatching euphoria and the choreo for holding out for a hero really was next level,en,en,en,en
107,<b>Raw:</b> im trynna serve this beef at brooklyn chophouse @BrooklynChop<br><b>Clean</b>: im trynna serve this beef at brooklyn chophouse,informal-english,2023-03-12 16:06:00,New York,im trynna serve this beef at brooklyn chophouse @BrooklynChop<br>,im trynna serve this beef at brooklyn chophouse,en,en,en,en
108,"<b>Raw:</b> Sunrise, Sunset and the Moon @ Park Hill, Yonkers NY https://t.co/ImE3fErLrN<br><b>Clean</b>: sunrise sunset and the moon park hill yonkers ny",syntactic-english,2023-03-12 16:06:05,New York,"Sunrise, Sunset and the Moon @ Park Hill, Yonkers NY https://t.co/ImE3fErLrN<br>",sunrise sunset and the moon park hill yonkers ny,en,en,en,en
109,"<b>Raw:</b> Congrats to Ashley DeGroot for securing bronze. Im now looking forward to another ALL GUYANESE contest in the women’s championship match, featuring Taylor Fernandes and Ashley Khalil.. #Final #Guyana #Taylor #Khalil #Senior #Caribbean #Squash 🇬🇾 https://t.co/iWQQPHQWkt<br><b>Clean</b>: congrats to ashley degroot for securing bronze im now looking forward to another all guyanese contest in the womens championship match featuring taylor fernandes and ashley khalil",informal-english,2023-03-12 16:06:08,New York,"Congrats to Ashley DeGroot for securing bronze. Im now looking forward to another ALL GUYANESE contest in the women’s championship match, featuring Taylor Fernandes and Ashley Khalil.. #Final #Guyana #Taylor #Khalil #Senior #Caribbean #Squash 🇬🇾 https://t.co/iWQQPHQWkt<br>",congrats to ashley degroot for securing bronze im now looking forward to another all guyanese contest in the womens championship match featuring taylor fernandes and ashley khalil,en,en,en,en
110,"<b>Raw:</b> @MichaelHComedy 😲😯😮😳😥😢😭
You're NOT ugly!!! Your the opposite of ugly!❣❤<br><b>Clean</b>: youre not ugly your the opposite of ugly",non-syntactic-english,2023-03-12 16:06:27,New York,"@MichaelHComedy 😲😯😮😳😥😢😭
You're NOT ugly!!! Your the opposite of ugly!❣❤<br>",youre not ugly your the opposite of ugly,la,en,en,en
111,<b>Raw:</b> Why y’all keep stealing the baskets from the stores 😭😭😭😭😭 https://t.co/gIhyi0ca6B<br><b>Clean</b>: why yall keep stealing the baskets from the stores,informal-english,2023-03-12 16:06:30,New York,Why y’all keep stealing the baskets from the stores 😭😭😭😭😭 https://t.co/gIhyi0ca6B<br>,why yall keep stealing the baskets from the stores,en,en,en,en
112,<b>Raw:</b> Pats @ Jets 2017. Austin Seferian-Jenkins was in and you cant convince me otherwise.<br><b>Clean</b>: pats jets 2017 austin seferian jenkins was in and you cant convince me otherwise,non-syntactic-english,2023-03-12 16:06:38,New York,Pats @ Jets 2017. Austin Seferian-Jenkins was in and you cant convince me otherwise.<br>,pats jets 2017 austin seferian jenkins was in and you cant convince me otherwise,en,en,en,en
113,"<b>Raw:</b> @JoshuaKissi If/when it happens, I’m coming back here<br><b>Clean</b>: ifwhen it happens im coming back here",non-syntactic-english,2023-03-12 16:06:44,New York,"@JoshuaKissi If/when it happens, I’m coming back here<br>",ifwhen it happens im coming back here,en,en,en,en
114,"<b>Raw:</b> @wsavas ❤️🙏 hope you feel better soon, youre a great dude and know you’re doing you’re best here with everything happening in the background. I can imagine doing huge drops like this can be aloooooot of work<br><b>Clean</b>: hope you feel better soon youre a great dude and know youre doing youre best here with everything happening in the background i can imagine doing huge drops like this can be aloooooot of work",informal-english,2023-03-12 16:06:51,New York,"@wsavas ❤️🙏 hope you feel better soon, youre a great dude and know you’re doing you’re best here with everything happening in the background. I can imagine doing huge drops like this can be aloooooot of work<br>",hope you feel better soon youre a great dude and know youre doing youre best here with everything happening in the background i can imagine doing huge drops like this can be aloooooot of work,en,en,en,en
115,<b>Raw:</b> @HardensEra @KDTrey5 Kd the leading scorer in whole nba goofy<br><b>Clean</b>: kd the leading scorer in whole nba goofy,informal-english,2023-03-12 16:07:19,New York,@HardensEra @KDTrey5 Kd the leading scorer in whole nba goofy<br>,kd the leading scorer in whole nba goofy,en,en,en,en
116,<b>Raw:</b> Vient de publier une photo à Statue of Liberty National Monument https://t.co/oSFeWgrit3<br><b>Clean</b>: vient de publier une photo à statue of liberty national monument,incidental-english,2023-03-12 16:07:28,New York,Vient de publier une photo à Statue of Liberty National Monument https://t.co/oSFeWgrit3<br>,vient de publier une photo à statue of liberty national monument,fr,fr,fr,fr
117,<b>Raw:</b> #SubwaySeries Montas K's the side.  0 all mid 3rd<br><b>Clean</b>: montas ks the side 0 all mid 3rd,non-syntactic-english,2023-03-12 16:07:36,New York,#SubwaySeries Montas K's the side.  0 all mid 3rd<br>,montas ks the side 0 all mid 3rd,en,en,en,et
118,"<b>Raw:</b> Accident. One lane blocked in #Queens on The Grand Central Pkwy EB after Parsons Blvd/164th St/X16 (EB), stopped traffic back to Kew Gdns Interchange #traffic https://t.co/cLJ9IKsg5n<br><b>Clean</b>: accident one lane blocked in on the grand central pkwy eb after parsons blvd164th stx16 eb stopped traffic back to kew gdns interchange",syntactic-english,2023-03-12 16:07:41,New York,"Accident. One lane blocked in #Queens on The Grand Central Pkwy EB after Parsons Blvd/164th St/X16 (EB), stopped traffic back to Kew Gdns Interchange #traffic https://t.co/cLJ9IKsg5n<br>",accident one lane blocked in on the grand central pkwy eb after parsons blvd164th stx16 eb stopped traffic back to kew gdns interchange,en,en,en,en
119,<b>Raw:</b> @asvokos I walked out of Nixon in China. Oof<br><b>Clean</b>: i walked out of nixon in china oof,informal-english,2023-03-12 16:07:45,New York,@asvokos I walked out of Nixon in China. Oof<br>,i walked out of nixon in china oof,en,en,en,en
120,"<b>Raw:</b> @abductingmfers Was up fellas My first 2 abducted MF…#2485, #2486 https://t.co/9K552C9cFv<br><b>Clean</b>: was up fellas my first 2 abducted mf",informal-english,2023-03-12 16:07:52,New York,"@abductingmfers Was up fellas My first 2 abducted MF…#2485, #2486 https://t.co/9K552C9cFv<br>",was up fellas my first 2 abducted mf,en,en,en,en
121,"<b>Raw:</b> Auction time. Starting bid will be $14M. Offers accepted in US dollars, ETH, BTC and USDC.<br><b>Clean</b>: auction time starting bid will be 14m offers accepted in us dollars eth btc and usdc",syntactic-english,2023-03-12 16:08:01,New York,"Auction time. Starting bid will be $14M. Offers accepted in US dollars, ETH, BTC and USDC.<br>",auction time starting bid will be 14m offers accepted in us dollars eth btc and usdc,en,en,en,en
122,<b>Raw:</b> Nascar news has this SHR fan mind blown. Congratulations @Aric_Almirola and Happy Birthday @LarryMac28<br><b>Clean</b>: nascar news has this shr fan mind blown congratulations and happy birthday,syntactic-english,2023-03-12 16:08:09,New York,Nascar news has this SHR fan mind blown. Congratulations @Aric_Almirola and Happy Birthday @LarryMac28<br>,nascar news has this shr fan mind blown congratulations and happy birthday,en,en,en,en
123,<b>Raw:</b> Wait why is Rampahe on now why is everyone tweeting I am confused<br><b>Clean</b>: wait why is rampahe on now why is everyone tweeting i am confused,non-syntactic-english,2023-03-12 16:08:14,New York,Wait why is Rampahe on now why is everyone tweeting I am confused<br>,wait why is rampahe on now why is everyone tweeting i am confused,en,en,en,en
124,"<b>Raw:</b> everyone rly said “I’ll just wear whatever” 

#GRAMMYs<br><b>Clean</b>: everyone rly said ill just wear whatever",informal-english,2023-03-12 16:08:17,New York,"everyone rly said “I’ll just wear whatever” 

#GRAMMYs<br>",everyone rly said ill just wear whatever,en,en,en,en
125,<b>Raw:</b> My jet lag this trip has been crazyyyy<br><b>Clean</b>: my jet lag this trip has been crazyyyy,informal-english,2023-03-12 16:08:20,New York,My jet lag this trip has been crazyyyy<br>,my jet lag this trip has been crazyyyy,en,en,en,en
126,<b>Raw:</b> @ArtistDelay @feeshie_ @Roodnaam @Soylent_Lament I'm pretty sure Holly J's last name is Sinclaire.<br><b>Clean</b>: im pretty sure holly js last name is sinclaire,syntactic-english,2023-03-12 16:08:29,New York,@ArtistDelay @feeshie_ @Roodnaam @Soylent_Lament I'm pretty sure Holly J's last name is Sinclaire.<br>,im pretty sure holly js last name is sinclaire,en,en,en,en
127,<b>Raw:</b> Updated: Incident on #JLine from 111 St to Jamaica Center - Parsons/Archer https://t.co/ASTHqyT8Yz<br><b>Clean</b>: updated incident on from 111 st to jamaica center parsonsarcher,syntactic-english,2023-03-12 16:08:31,New York,Updated: Incident on #JLine from 111 St to Jamaica Center - Parsons/Archer https://t.co/ASTHqyT8Yz<br>,updated incident on from 111 st to jamaica center parsonsarcher,en,en,en,en
128,<b>Raw:</b> Just posted a video @ David Dinkin's Memorial Building https://t.co/t7eYoD5tm8<br><b>Clean</b>: just posted a video david dinkins memorial building,non-syntactic-english,2023-03-12 16:08:43,New York,Just posted a video @ David Dinkin's Memorial Building https://t.co/t7eYoD5tm8<br>,just posted a video david dinkins memorial building,en,en,en,lt
129,<b>Raw:</b> All the coolest people in the world have gaps<br><b>Clean</b>: all the coolest people in the world have gaps,non-syntactic-english,2023-03-12 16:08:49,New York,All the coolest people in the world have gaps<br>,all the coolest people in the world have gaps,en,en,en,en
130,<b>Raw:</b> @MikeRevere @Heemy_NFT @KamberenOG @MetaCStudios @Uncledub55 kams in NYC so I’m thinking est 🤣<br><b>Clean</b>: kams in nyc so im thinking est,non-syntactic-english,2023-03-12 16:09:05,New York,@MikeRevere @Heemy_NFT @KamberenOG @MetaCStudios @Uncledub55 kams in NYC so I’m thinking est 🤣<br>,kams in nyc so im thinking est,la,en,en,en
131,<b>Raw:</b> a lot of my coworkers have beautiful homes according to bereal<br><b>Clean</b>: a lot of my coworkers have beautiful homes according to bereal,non-syntactic-english,2023-03-12 16:09:08,New York,a lot of my coworkers have beautiful homes according to bereal<br>,a lot of my coworkers have beautiful homes according to bereal,en,en,en,en
132,"<b>Raw:</b> Opuntia humifusa, native prickly pear, blooming today. https://t.co/5xhXsPRdZM<br><b>Clean</b>: opuntia humifusa native prickly pear blooming today",non-syntactic-english,2023-03-12 16:09:19,New York,"Opuntia humifusa, native prickly pear, blooming today. https://t.co/5xhXsPRdZM<br>",opuntia humifusa native prickly pear blooming today,en,en,en,en
133,<b>Raw:</b> The Til the World Ends Remix ft Kesha and Nicki is the most societally transformational song since Beethoven’s death in 1827<br><b>Clean</b>: the til the world ends remix ft kesha and nicki is the most societally transformational song since beethovens death in 1827,non-syntactic-english,2023-03-12 16:09:24,New York,The Til the World Ends Remix ft Kesha and Nicki is the most societally transformational song since Beethoven’s death in 1827<br>,the til the world ends remix ft kesha and nicki is the most societally transformational song since beethovens death in 1827,en,en,en,en
134,<b>Raw:</b> Actually no tbh and it’s kind of shocking<br><b>Clean</b>: actually no tbh and its kind of shocking,informal-english,2023-03-12 16:09:27,New York,Actually no tbh and it’s kind of shocking<br>,actually no tbh and its kind of shocking,en,en,en,en
135,<b>Raw:</b> Cleared: Incident on #M7Bus from Av Of The Americas/W 34 St to Av Of The Americas/W 42 St<br><b>Clean</b>: cleared incident on from av of the americasw 34 st to av of the americasw 42 st,syntactic-english,2023-03-12 16:09:29,New York,Cleared: Incident on #M7Bus from Av Of The Americas/W 34 St to Av Of The Americas/W 42 St<br>,cleared incident on from av of the americasw 34 st to av of the americasw 42 st,en,en,en,en
136,"<b>Raw:</b> Rush Rush de Paula Abdul, patti labelle on me own, lady de Kenny Roger, Lionel Richie stuck on you, Sade kiss of love … etc …algunos de las canciones de la doña que vive en mi… @ca_acosta @fervarelahn @pachecomentando https://t.co/CJp6GooIyS<br><b>Clean</b>: rush rush de paula abdul patti labelle on me own lady de kenny roger lionel richie stuck on you sade kiss of love etc algunos de las canciones de la doña que vive en mi",code-switched,2023-03-12 16:09:35,New York,"Rush Rush de Paula Abdul, patti labelle on me own, lady de Kenny Roger, Lionel Richie stuck on you, Sade kiss of love … etc …algunos de las canciones de la doña que vive en mi… @ca_acosta @fervarelahn @pachecomentando https://t.co/CJp6GooIyS<br>",rush rush de paula abdul patti labelle on me own lady de kenny roger lionel richie stuck on you sade kiss of love etc algunos de las canciones de la doña que vive en mi,es,es,es,fr
137,"<b>Raw:</b> Snowing in the Poconos , Pennsylvania on 18 April!<br><b>Clean</b>: snowing in the poconos pennsylvania on 18 april",non-syntactic-english,2023-03-12 16:09:40,New York,"Snowing in the Poconos , Pennsylvania on 18 April!<br>",snowing in the poconos pennsylvania on 18 april,en,en,en,en
138,"<b>Raw:</b> Me- “Gerrit Cole is a bum”
Byron Buxton- *HITS A FUCKING DINGER* 
Me-*Typing out this tweet* 
Carlos Correa-*HITS A FUCKING DINGER*<br><b>Clean</b>: me gerrit cole is a bum byron buxton hits a fucking dinger me typing out this tweet carlos correa hits a fucking dinger",informal-english,2023-03-12 16:11:02,New York,"Me- “Gerrit Cole is a bum”
Byron Buxton- *HITS A FUCKING DINGER* 
Me-*Typing out this tweet* 
Carlos Correa-*HITS A FUCKING DINGER*<br>",me gerrit cole is a bum byron buxton hits a fucking dinger me typing out this tweet carlos correa hits a fucking dinger,en,en,en,en
139,"<b>Raw:</b> @thefrownyface @BNightengale Very talented Conforto/McNeil/Dom/McCann, with horrendous seasons,  half a season of deGrom and Walker a 7 era second half,
Carrasco basically unpitchable<br><b>Clean</b>: very talented confortomcneildommccann with horrendous seasons half a season of degrom and walker a 7 era second half carrasco basically unpitchable",non-syntactic-english,2023-03-12 16:11:44,New York,"@thefrownyface @BNightengale Very talented Conforto/McNeil/Dom/McCann, with horrendous seasons,  half a season of deGrom and Walker a 7 era second half,
Carrasco basically unpitchable<br>",very talented confortomcneildommccann with horrendous seasons half a season of degrom and walker a 7 era second half carrasco basically unpitchable,en,en,en,en
140,<b>Raw:</b> Cleared: Construction on #2Line Both directions from Wakefield - 241 St to Nostrand Av<br><b>Clean</b>: cleared construction on both directions from wakefield 241 st to nostrand av,syntactic-english,2023-03-12 16:11:52,New York,Cleared: Construction on #2Line Both directions from Wakefield - 241 St to Nostrand Av<br>,cleared construction on both directions from wakefield 241 st to nostrand av,en,en,en,en
141,<b>Raw:</b> @nftnoobie Noobie you gotta ask someone in person! Is apefest on twitter?<br><b>Clean</b>: noobie you gotta ask someone in person is apefest on twitter,informal-english,2023-03-12 16:11:55,New York,@nftnoobie Noobie you gotta ask someone in person! Is apefest on twitter?<br>,noobie you gotta ask someone in person is apefest on twitter,en,en,af,en
142,<b>Raw:</b> Is hotter than my bitches shower shhonnn<br><b>Clean</b>: is hotter than my bitches shower shhonnn,informal-english,2023-03-12 16:11:58,New York,Is hotter than my bitches shower shhonnn<br>,is hotter than my bitches shower shhonnn,en,en,en,en
143,<b>Raw:</b> Nigga respect the Game; that should be it.<br><b>Clean</b>: nigga respect the game that should be it,informal-english,2023-03-12 16:12:00,New York,Nigga respect the Game; that should be it.<br>,nigga respect the game that should be it,en,en,en,en
144,"<b>Raw:</b> Episode 2 Season 12 feat. Claudio Constantini of my podcast show is livestreaming now!  #podcast #pianists 

👇👇👇<br><b>Clean</b>: episode 2 season 12 feat claudio constantini of my podcast show is livestreaming now",syntactic-english,2023-03-12 16:12:08,New York,"Episode 2 Season 12 feat. Claudio Constantini of my podcast show is livestreaming now!  #podcast #pianists 

👇👇👇<br>",episode 2 season 12 feat claudio constantini of my podcast show is livestreaming now,en,en,en,en
145,<b>Raw:</b> Getting ready to go LIVE!! 7-8pm EST streaming on Facebook page NSTV Long Island.  Call in line 516 629-3705/3715 #goodvibes #psychicmedium #thegracegrellashow @ NSTV - Long Island https://t.co/TRuzVAap08<br><b>Clean</b>: getting ready to go live 7 8pm est streaming on facebook page nstv long island call in line 516 629 37053715 nstv long island,non-syntactic-english,2023-03-12 16:12:26,New York,Getting ready to go LIVE!! 7-8pm EST streaming on Facebook page NSTV Long Island.  Call in line 516 629-3705/3715 #goodvibes #psychicmedium #thegracegrellashow @ NSTV - Long Island https://t.co/TRuzVAap08<br>,getting ready to go live 7 8pm est streaming on facebook page nstv long island call in line 516 629 37053715 nstv long island,en,en,en,en
146,"<b>Raw:</b> For years, John lobue,siys on his computer almost 24 hours a day writing letters for “God/Gotti to attend his prayers to kill Jeremy Paxman<br><b>Clean</b>: for years john lobuesiys on his computer almost 24 hours a day writing letters for godgotti to attend his prayers to kill jeremy paxman",non-syntactic-english,2023-03-12 16:12:30,New York,"For years, John lobue,siys on his computer almost 24 hours a day writing letters for “God/Gotti to attend his prayers to kill Jeremy Paxman<br>",for years john lobuesiys on his computer almost 24 hours a day writing letters for godgotti to attend his prayers to kill jeremy paxman,en,en,en,en
147,<b>Raw:</b> 😔 Left the stadium. Driving to WFAN in the rain. Smh. I hate the weather here. My mood is shot...<br><b>Clean</b>: left the stadium driving to wfan in the rain smh i hate the weather here my mood is shot,informal-english,2023-03-12 16:12:33,New York,😔 Left the stadium. Driving to WFAN in the rain. Smh. I hate the weather here. My mood is shot...<br>,left the stadium driving to wfan in the rain smh i hate the weather here my mood is shot,en,en,en,en
148,"<b>Raw:</b> Bagel Hashbrown General, I will defend breakfast<br><b>Clean</b>: bagel hashbrown general i will defend breakfast",non-syntactic-english,2023-03-12 16:12:39,New York,"Bagel Hashbrown General, I will defend breakfast<br>",bagel hashbrown general i will defend breakfast,en,en,en,en
149,"<b>Raw:</b> @KamillahMHanks Kamilah! Happy New Year! Let’s make some history, together 🖤<br><b>Clean</b>: kamilah happy new year lets make some history together",non-syntactic-english,2023-03-12 16:12:44,New York,"@KamillahMHanks Kamilah! Happy New Year! Let’s make some history, together 🖤<br>",kamilah happy new year lets make some history together,en,en,en,en
150,"<b>Raw:</b> Police directing traffic in #StatenIsland:OnTheStatenIslandExpy on I-278 (Staten Island) EB between Fingerboard Rd/Lily Pond Ave/X15 and The Verrazano Brg, stopped traffic back to Clove Rd/Targee St/Richmond Rd/X13 (EB) #traffic https://t.co/cLJ9IKsg5n<br><b>Clean</b>: police directing traffic in onthestatenislandexpy on i 278 staten island eb between fingerboard rdlily pond avex15 and the verrazano brg stopped traffic back to clove rdtargee strichmond rdx13 eb",syntactic-english,2023-03-12 16:12:48,New York,"Police directing traffic in #StatenIsland:OnTheStatenIslandExpy on I-278 (Staten Island) EB between Fingerboard Rd/Lily Pond Ave/X15 and The Verrazano Brg, stopped traffic back to Clove Rd/Targee St/Richmond Rd/X13 (EB) #traffic https://t.co/cLJ9IKsg5n<br>",police directing traffic in onthestatenislandexpy on i 278 staten island eb between fingerboard rdlily pond avex15 and the verrazano brg stopped traffic back to clove rdtargee strichmond rdx13 eb,en,en,en,en
151,"<b>Raw:</b> In conclusion, Mariska Hargitay is a hot, beautiful, gorgeous woman and she owns me.<br><b>Clean</b>: in conclusion mariska hargitay is a hot beautiful gorgeous woman and she owns me",syntactic-english,2023-03-12 16:12:54,New York,"In conclusion, Mariska Hargitay is a hot, beautiful, gorgeous woman and she owns me.<br>",in conclusion mariska hargitay is a hot beautiful gorgeous woman and she owns me,en,en,en,en
152,<b>Raw:</b> Sign me up for more 3rd inning Montas please<br><b>Clean</b>: sign me up for more 3rd inning montas please,non-syntactic-english,2023-03-12 16:12:58,New York,Sign me up for more 3rd inning Montas please<br>,sign me up for more 3rd inning montas please,en,en,en,en
153,"<b>Raw:</b> @KevBoutMula @IceColdDQ 1. Moore 
2. Davis 
3. Wilson 
4. Berrios 
5. Mims 
He wants to run with first team and he ain’t it.<br><b>Clean</b>: 1 moore 2 davis 3 wilson 4 berrios 5 mims he wants to run with first team and he aint it",informal-english,2023-03-12 16:13:04,New York,"@KevBoutMula @IceColdDQ 1. Moore 
2. Davis 
3. Wilson 
4. Berrios 
5. Mims 
He wants to run with first team and he ain’t it.<br>",1 moore 2 davis 3 wilson 4 berrios 5 mims he wants to run with first team and he aint it,en,en,en,en
